	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60
11	-0.30313589297715	-0.443002772711088	-1.07666501578132	-0.765439626995054	1.11285594176584	1.30205781207522	-1.16186567921247	0.15418095927112	0.3501575268008	-1.15543878204193	-0.0605521031482299	-0.0810677585347348	0.135454515822271	0.155702241108768	-0.270523003167093	0.110511235204274	-0.012246979662913	-0.169557746131341	-0.671034650837572	0.0710289603666758	0.519888019549502	-0.261926298830115	-0.192640613829161	0.0645904917821911	-0.488634854577735	0.472694815180724	1.91104734290151	-1.12208964226333	-0.0117116068686387	-0.042526554228803	-1.57138180064875	-0.421710780007955	-1.49203323036855	1.72183315189776	-1.08710296053523	-1.59603492627214	0.214108675184712	1.44620295211316	0.372621668034518	-0.741106843254132	-0.396078670522088	-0.168086171058779	1.19788076182679	1.15333851504937	-0.189372498972895	0.24144475311038	0.00264426723569788	0.347371453441154	0.544541397229236	1.2599005280597	1.12529866454065	-0.599792671888055	-1.77430652309224	0.615210634206076	-1.33649315860352	2.30798641823702	-1.88499349806038	0.988425322415555	1.64732639672191	-0.805124729714962
12	-0.968719817065505	0.124694676446839	-1.74542148932996	-0.876610591439862	0.158892018891915	-0.662113609306731	0.306036313093776	-0.397260940721358	-0.325423100669148	-1.54232714273233	-0.185501286845976	0.307203955044357	0.0631367109382366	-0.0877719855427039	-0.825721788703096	-0.655036939637897	1.20308384995181	0.710895809655089	-0.460121764336273	1.0859650936001	-0.463173100478655	-0.36914252939459	-1.07079076827937	0.349418498314269	-0.789807285280229	0.899034181238056	1.79179000315032	-1.85110407624946	0.793226775256432	-0.396307335169921	-1.14142206376405	-0.243396966765852	-1.1198389425312	-1.04648891055675	1.34617020032929	0.349184137766551	-1.27069290723063	-0.128671849211477	0.76893860344338	0.930332332933351	0.277870298808268	2.42191725539475	0.0150301526414931	0.392248177385724	-2.17550925813324	0.184473035378114	-0.262731945484183	-0.549723961629497	0.743662470319628	1.05959808878407	-0.603339929127044	-0.146970823037747	1.29873118077494	0.462842961470241	0.169726891158872	-0.19062779668396	0.283160057866849	-0.0880785115685066	0.798192086890233	1.32359041713921
13	0.386277417038557	-0.384830050737645	0.741565000123214	0.847607523866913	-1.1036675265861	0.210181849932692	-1.38226296341267	1.1715147070008	0.426888126684886	-0.194878503635164	0.0514187433562952	-0.490273141014657	-2.18517777297791	-0.879202529323038	-2.23152050980051	1.11780380715205	0.0792241848394161	0.360127788506318	1.09621825314884	1.07986440618509	-0.536356947506384	-0.507978966420086	-0.180957517134024	-1.84378081661642	0.990240632385559	-1.82679074551504	-0.035352916090495	0.242613225361972	1.24879865672061	-1.50164110364224	-1.16357131481656	-1.02547091460747	-2.12558372205523	-1.74430482107686	0.292472322134869	-0.362152149080428	-0.728316803954942	-0.873980285232627	-0.240594295327813	-0.106859227567619	-0.480140975482481	-0.908000416688198	-0.932389698729012	0.687323775683337	-0.383531064098633	-0.90245349291224	0.834800543543877	1.05715164094263	-0.706755796342258	-1.42895288381239	0.531816213090999	-0.668118222635093	-0.479502031395873	0.0720460952197867	0.942543041558632	-0.060377928292063	0.652268001726902	0.640916183474603	-0.311875853852897	-0.853643738281489
14	-1.68724883122439	-0.356513608610706	-0.631925840598823	-0.286323916961475	-0.0337560139716497	-0.308685391059134	-1.12205141273278	-1.14255662640428	0.631272929512964	0.685203925581312	0.286587996370464	-1.1072627703691	0.290927507648698	0.480248560294054	1.17000633802754	-0.305482557483057	0.0920806123104015	1.08276549128971	1.10663192892009	-0.741590304639	1.85868858008943	-1.56463777362441	0.444235949439241	0.894756497623722	0.204507721171614	-0.510122315623063	-1.12530497039326	-0.0668606121150455	-1.13034362999152	-0.152188880711318	-0.150636965683412	1.70006641716108	0.702328936127863	-0.199200287815004	-0.702320999086267	-0.619870400220023	-0.30788716516424	0.417619647618046	1.03578000369757	1.27718295139258	-0.833821384701905	0.926262373978332	0.190484803532734	-2.13235670849081	-1.23642720168263	1.5049841090926	1.31709455425156	-0.205738516491826	1.83281636440881	0.952776838900615	-0.0775953644124175	0.865927176435561	-0.200973891844408	-0.666346618984323	0.0871264969339974	-0.663883832621544	0.244872437755615	-1.06340405014107	-0.419507407296288	0.152174431389145
15	-0.717047452453801	-0.314961984165557	-0.312857618480697	0.682628213069407	0.457014619965839	1.31131270211121	0.192117108412348	-1.03127502765277	1.21096285452337	1.44041655325044	-0.839916990999925	0.95308187197005	0.853431047184633	0.125693327925505	-0.63104709008639	0.163868217076369	-0.62237919779813	0.489479518441492	0.460337760890544	2.5056886110584	0.122830699576672	1.04641191583937	0.737055141646928	-0.491338135237821	-2.1778402799101	1.44939357521871	0.162765184684301	-0.603935248400829	-1.54977517348548	0.699473095852994	-1.1974199625547	-0.0746565607336908	1.17532661845161	-0.0184231048497589	-0.212622388377609	1.23794103565976	-0.0252469861748227	0.74510614216313	2.37270092341691	-0.685200238994805	-0.625039730102456	0.202808143235449	-0.138158344348046	0.660776081240033	-0.948513508260318	0.696711386905166	-1.06639528906986	-0.174922589587343	-0.549596053852831	-1.12564498755633	0.55106752248576	2.07556027131443	-1.70634441526785	-0.567476562153736	-2.03385225576771	0.2695593058283	-0.0327073374307351	0.344094998224059	1.12032390623999	-0.14588786835303
16	1.26916664331789	-2.02298417568971	-0.029567218201482	-1.5690658098969	-1.34471985612844	-1.32212042275499	-1.30335812024578	0.400506068879462	0.0818899033670203	-1.07950633411202	1.0442164449842	1.27181241901082	0.164642210979052	1.11704342543073	0.323982333085242	0.165867794778062	-1.45265800882505	-0.207990822457437	-0.259067694487687	1.46720511587077	-1.14607727301189	-1.05886285349475	-1.89778118372746	0.155914724929163	0.0719804791989735	-0.668162813007205	-0.110259451282399	0.708824904430794	0.0062079293972192	0.54976048917648	0.660973537773875	0.523212300261217	1.0074933241177	1.04173821628509	-0.111002904253965	-0.292129125610666	-0.97841762333512	-0.69191465824967	-0.47068114077646	0.289617681073408	-0.324578696160884	-1.02224303791845	0.314092963675196	1.02886091117923	-0.939345171039637	0.301360924596619	1.38550706098836	-0.946072008503467	1.06782091704149	0.54935673376853	-0.237287001148198	0.523581765844462	-0.0406177199292625	-0.365107701705952	-2.0850337642984	-0.494087884628445	-0.138709346076563	-0.867770822019401	0.045341593368956	-1.25108918338605
17	-0.245168320632012	-0.212604854075458	0.401750755176144	1.26539935321853	-1.1385750041874	-1.09629158507973	-0.354812055896849	-1.69922645426587	-0.785520794202369	-1.16602374018022	1.60492662022364	-0.688346129181366	0.950446621581839	0.57870245911162	-1.07152891585097	0.87647266342615	0.0655019347031187	1.2410239881563	0.72046222665992	-0.849560106755568	1.42603673796927	0.899111629404985	0.794716361574396	-1.40451038671793	-0.227545278857725	-0.355386973459125	0.51606216327838	-0.246473922095352	-0.87292826422036	0.316746573235658	0.653035740939397	0.662178738479907	0.302804716100437	0.472334863092329	1.38987117948677	2.28336065791235	0.149052680902899	0.621232388463472	0.189752232666883	1.28878920516991	0.303694654767064	-0.0197562824974573	-1.58658880026914	0.018764051090743	0.250939791407271	-0.104368654308814	0.826910712495847	0.278555437543316	-1.4850322923927	-0.666029511420293	-0.446346400617904	-1.77769572024657	-0.960979982679067	2.68674945178673	-0.8726707565609	-1.47022339955871	1.32834807771028	-0.910087278763328	0.73705423145463	-1.35346464437004
18	0.216374122220007	-2.10927503002757	-0.517633718725059	1.1985110886837	2.21214194640773	-0.914510233060359	0.453308445614903	-0.324322100131837	-1.37975671422599	0.899952165278101	0.137433067329336	-1.70299343433157	0.300584432296311	-1.84277006679953	-1.02642815234498	-0.765084272809179	1.97685172299691	-0.803539747323576	-1.00906173926684	-0.37400366874186	-0.335482691482699	0.721599691165812	0.504520524438973	-0.80386437258911	0.553780697701375	1.32394234164315	0.645035455021127	0.678940256962661	-1.3834066935215	-0.404011834270584	-0.666089972541523	0.506677215443764	-0.357316830968864	0.581407382149012	0.64047258085649	-0.551291855721203	-1.09596040778918	-1.60290448690674	1.33672346785617	-0.807915934986849	0.713239227570011	2.40624732395773	-0.958956292914592	-0.303882492159788	-1.73813151217277	0.356053027639878	-1.79409182390445	0.554369585635722	-0.546508758739993	0.533260865860702	-1.6475644992424	0.464304442382513	0.46083530355783	-0.0720144044294563	0.394019684066687	-0.175831663213271	1.014418560428	-0.178708351759628	0.842045563313424	-1.54291004826746
19	-0.585130949508268	1.40553410521932	0.520333225173492	-0.55932009289129	-0.699362864946838	-0.0742350717411398	1.30359477351051	1.21418993820158	0.0665593630160146	2.29216091781816	0.98160768636336	0.548653907140799	0.69648698246103	2.16959247238612	-0.0527571334254981	-0.0407519008459227	-0.279110743569552	0.941571412393773	-0.395650714393655	-1.45604337972615	1.20289964928875	0.309629967875271	0.139763740219428	-0.835097884121627	1.88478823629222	-1.30547130779999	0.763158637821296	-1.64217068352456	1.37442191281343	0.591197011838625	0.455666703312204	-1.05937462034689	1.24572938349378	1.23738153332913	-1.91737644198217	1.65474450397134	-2.3734116120527	0.235146773238637	0.513518737730296	0.356657122062323	-1.15813372748791	0.833676391607553	1.65736351136186	-0.906149348796268	-0.904074330362304	-0.616378569518247	-1.56458386754686	1.08673377685057	-0.854105435312599	-0.850564722633936	-0.525990896310734	2.63761443976891	0.535182420054893	0.204913524056746	0.808797789262774	0.972539997201591	-1.63358815103524	0.124560828048469	-0.013980514783182	-0.180558546577196
20	2.25535033336938	-0.376071172191646	-0.406531767236931	-0.0725211220014294	-0.373555058061067	-0.330550215803259	-0.218696787309149	-0.0497342640332609	0.298853737925072	-0.161456036078837	1.2149683759629	0.162270450120213	-1.43906676061994	0.645836134220267	1.706898260797	-0.60929140353523	-0.561205120434883	0.033150358597719	1.04735329256814	0.525698984637577	-0.385931693218798	2.197362285221	0.55199727045808	1.63977072967793	-0.612745355211594	1.11920939383501	0.00657016840341107	1.53324209245801	1.26395396750003	0.187203248363294	-0.157628442570438	-0.223097073288439	0.132772142229053	-1.52176302637365	-1.43083883526986	2.84266439553575	0.278698734209733	0.560528145359508	-0.237795754243864	0.0237199691599389	-1.43923784894531	1.47834941562569	0.148931777062021	0.034344024614773	1.53336155166512	1.51301445212308	-0.0462583171268992	0.990431524886475	-0.436535624466505	0.911156577953673	0.927243293810477	0.396108614977633	0.558638363399841	0.702800676794805	-1.4373052127014	0.492918355077015	0.839746992079885	0.229742994666923	1.42685717330954	0.515209704163454
21	0.601578211477956	0.485587835314961	-0.880970681164269	-0.536727904587179	1.27193652655074	0.0423092868679584	-1.08258667352618	-0.122337297679978	-0.270978145191871	-0.420191463784755	1.43634251465427	1.35997462562774	-1.41359845121692	-1.35166253385245	-0.708230355023945	-0.358660564098562	-0.522392671246086	0.257387225193408	-0.839145480475009	-0.250822547110238	2.7337973510137	0.402637751879395	0.477512749767112	0.357528210582477	-1.03473481141685	-0.628416324646743	0.861273250881342	2.18855543968079	1.41368453331974	-0.560565897285936	-0.0437709910535042	0.0480898169026906	2.35880493528283	0.779585315599689	-0.461765186523065	0.776007018217743	-1.02767342357877	0.886399328790709	0.307001704775151	-0.69735419975714	-0.0751090097143514	-1.10075845825138	0.667042249757158	0.514276108250563	1.78531030514347	0.222092825366972	-0.610132755875858	0.23833937719766	-0.41290098369302	0.547202283580352	-0.429676975441097	-0.0894115611482663	0.70634587732177	0.37345536853834	-1.12524737655823	-1.39697209645151	-1.30192567413676	-0.174834828251413	-0.842671111155534	-1.40613153561141
22	-1.47682567380404	-0.374110417736919	-0.572623536694515	0.442321997558643	-0.373635207611224	0.519217715452522	0.0843662631616771	0.247806873846629	-1.59979941865377	-1.29307508153649	1.15685209627262	0.904870488430465	-1.63061544316901	2.12446593131059	-1.73855772481884	-0.112183047407149	0.514192499104392	-1.51862589722312	-0.693308024139568	-0.418786683729699	1.93272864637918	-0.489905103615194	-0.247920366519131	0.0843968779584092	0.210346431150131	-1.34063899035737	0.0138213773804827	-2.21691180964966	-1.46746711971379	0.214981905091643	0.581515721761325	-0.228453384206406	-0.291632117174019	-0.451035588915144	1.59924639480656	-1.36868553801831	-1.15974795745708	1.76201855233891	-0.0452049570790103	-0.999273253849947	-0.682394559518008	0.259799202508203	0.673392255264265	0.445418614082424	-0.060521498417768	-0.584177418513942	0.289096920139956	-0.617682979448648	1.7908420917484	-1.26570056423817	0.304513003075643	1.93874723628138	-0.619474141474731	-0.00976459384849524	1.87220818493814	-0.152758735140094	-0.0951894555255921	0.0770618885961081	-1.00725640611986	1.52483572446961
23	-1.27271888163265	-0.0552937736551165	-1.26397524737984	-0.115741939916838	-0.446909402549206	-0.815239397415637	0.817017845303601	1.93762221180997	-1.48635858831175	-1.26817223158097	-0.504753926377955	2.3430045046201	-0.808394817914821	-0.276959478334052	0.997528853004219	-0.452499146100921	-0.427207620705585	-1.1704382536279	-1.02965794675318	-1.06993182049364	-0.548288110965422	1.51865502050946	0.0950239528990589	1.24843785786607	0.872657948939494	-0.275116211295508	-0.0157371749428625	-0.72989097913104	0.583158027353339	0.852642707725487	0.516643581206188	-0.934639199458838	-0.450751907381607	-0.205554818834335	0.148935333767004	-0.407440835699118	-0.17384348972001	-2.11515663882612	-0.414185852246378	-0.57685154350315	-1.23021555179289	-1.6655387389568	1.37625212142758	-0.381356912788824	1.66186387144368	0.0826436700100062	1.03035950611962	-0.936090024858123	-3.86617899385239	0.592613314079211	2.24013185559824	0.141971869052293	-1.32100824142406	-0.377896333519078	-0.189523750844291	1.04698819147026	-0.658604975056299	-0.259389006183691	1.42447073130388	0.26101513103912
24	-0.813698659546893	-0.0937695746291836	-1.49604606939881	-0.272114076910635	1.10049606939928	0.628256266537239	-1.15959856140666	-0.419121251951116	-1.02819415149809	0.27454873084603	0.91845340632434	1.0883893532465	1.03108296241773	-0.692217340199616	0.408303052471136	1.55526507414962	-0.918020726695697	1.36652447367214	0.670939610812152	0.300279017119636	-0.0596969712415384	0.0355130397752761	0.468887474537849	-0.620781062080387	0.964656722545518	-0.636295594743077	-1.5969196507943	-0.804331084245412	0.552626818638479	0.449246577641436	0.131273145412471	0.634361831550665	0.364553445264407	0.274989862821496	0.572005490673725	0.152658932587171	0.613933874690596	-0.338324072307109	0.444952279725891	-0.977064697072141	-0.269887793954715	0.987745124061733	0.871978262197503	0.784237558789975	-0.554738452435882	-1.64058187375413	0.192011838961299	0.144082936312825	2.44119335163827	-1.24117791855202	-1.64709619796506	-0.75984769398975	0.161672841023792	0.32111889049879	0.404670369262017	-0.24320450134062	1.13795748659302	0.988441175116884	-0.452749452789756	0.653982909828572
25	-1.46989795588793	-1.59863112282955	-1.10251992337804	-0.475298114911931	0.982834593176055	0.33122741974417	-1.19725445496438	-1.48754765669647	1.66063823129473	1.23579690623935	0.0657451234509851	-0.674998329029431	-1.41153293737031	1.1348638703263	0.641672762940289	-1.40882427383077	0.152033685451098	-0.733111496750132	-1.35651061498837	-0.578907556905039	-0.784016930128334	-0.0949129427623196	1.00455772687326	1.48714930002263	-0.407975512422104	-0.170400964158136	1.14926093937558	0.293371502422909	0.226785944333037	-0.177829388127227	-0.731652264475291	-1.31358053805864	-0.991860879826519	0.711326032243491	-0.560585000059153	1.21569295464507	-2.62761333802125	0.487897813492173	0.280103573509799	-0.67062634109234	-1.30482188230836	-0.620576229786277	2.19767746551216	1.08420648707899	-0.602218678271122	-3.12258337080536	0.188020671410509	0.643130195972562	-1.67203239277431	0.879828323070987	-1.67287582850719	1.75358548815538	-0.262436911089488	0.045937477370743	0.234750529317284	-0.771286369007679	0.439461701406773	-1.24729225542994	0.089350921929513	-0.194441282230005
26	-0.401111700597788	-0.34556762539515	-1.35524073334596	0.346871944275708	0.727592210109236	1.37425331191753	-0.705198814526142	0.0523788070087461	2.81297925815137	0.361953355725308	-1.10936469666181	0.520740526367308	1.12214953616515	0.141950907565485	-1.45438939394166	1.2913091796851	0.08011818785523	1.84607004447431	-1.95973478393898	0.83897625496993	0.263341428296845	-0.339214778264628	-0.136990839517036	-0.00894175420558147	0.219449386432127	-0.238603825520435	1.89555458363133	-1.09886935254467	-1.49338661586681	-1.64082304929429	-0.588771490655826	-1.11667036915881	1.22758222178441	0.971782610349045	-0.103658416948422	1.25030363446722	1.78495588724665	1.67191189071229	-0.899149800768829	-0.378613564052238	-1.5018473574528	0.296829362482363	-2.10252999844345	1.43602698636643	-0.397628403117598	0.146758327817899	0.895723581782378	-0.0380733782127971	1.07204278103865	0.059801177329386	0.708480605788074	0.365705113065215	-0.890472696108188	0.853833123462812	1.71661983210328	-0.0756120237893583	0.732302273454559	-0.785170177496216	0.524273588900728	-0.0635462663272804
